ind/benchmarks-dt/leon/amortize-queue-goal12, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal4, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal6, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal7, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal8, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal11, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal4, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal8, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal9, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal5, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal10, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal1, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal2, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal18, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal14, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal8, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal9, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal16, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal15, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal11, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal3, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal7, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal13, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal7, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal5, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal3, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal3, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal14, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal6, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal5, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal9, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal12, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal13, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal12, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal1, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal13, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal10, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal4, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal11, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/bsearch-tree-goal17, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/heap-goal2, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal6, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/leon/amortize-queue-goal15, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dt/hipspec/rotate-goal9, 2:00.00, 120.77, 1.38, Unknown
ind/benchmarks-dt/hipspec/rev-equiv-goal7, 2:00.00, 120.14, 0.44, Unknown
ind/benchmarks-dt/hipspec/nichomachus-goal4, 2:00.00, 121.01, 2.01, Unknown
ind/benchmarks-dt/hipspec/rotate-goal4, 0:19.38, 19.36, 0.02, Unknown
ind/benchmarks-dt/hipspec/rev-equiv-goal4, 0:00.07, 0.07, 0.00, Proved
ind/benchmarks-dt/hipspec/rotate-goal1, 0:00.42, 0.43, 0.00, Proved
ind/benchmarks-dt/hipspec/nichomachus-goal3, 2:00.01, 120.47, 1.37, Unknown
ind/benchmarks-dt/hipspec/rotate-goal2, 0:00.06, 0.05, 0.00, Proved
ind/benchmarks-dt/hipspec/rev-equiv-goal5, 0:00.07, 0.07, 0.00, Proved
ind/benchmarks-dt/hipspec/rev-equiv-goal1, 0:00.85, 0.85, 0.02, Proved
ind/benchmarks-dt/hipspec/rotate-goal8, 0:14.28, 14.30, 0.09, Unknown
ind/benchmarks-dt/hipspec/nichomachus-goal8, 0:14.17, 14.29, 0.15, Unknown
ind/benchmarks-dt/hipspec/nichomachus-goal1, 0:07.38, 7.28, 0.12, Proved
ind/benchmarks-dt/hipspec/rev-equiv-goal6, 0:00.07, 0.07, 0.00, Proved
ind/benchmarks-dt/hipspec/nichomachus-goal7, 2:00.00, 120.60, 1.09, Unknown
ind/benchmarks-dt/hipspec/nichomachus-goal9, 2:00.00, 120.40, 1.14, Unknown
ind/benchmarks-dt/hipspec/nichomachus-goal6, 2:00.00, 120.24, 0.82, Unknown
ind/benchmarks-dt/hipspec/nichomachus-goal5, 2:00.01, 119.80, 0.22, Unknown
ind/benchmarks-dt/hipspec/nichomachus-goal2, 0:08.68, 8.61, 0.04, Proved
ind/benchmarks-dt/hipspec/rotate-goal7, 2:00.00, 119.96, 0.19, Unknown
ind/benchmarks-dt/hipspec/sg/rotate-goal9, 0:00.44, 0.45, 0.00, Proved
ind/benchmarks-dt/hipspec/sg/rev-equiv-goal7, 0:00.08, 0.08, 0.00, Proved
ind/benchmarks-dt/hipspec/sg/nichomachus-goal4, 2:00.02, 120.07, 1.21, Unknown
ind/benchmarks-dt/hipspec/sg/rotate-goal4, 2:00.00, 120.20, 0.58, Unknown
ind/benchmarks-dt/hipspec/sg/nichomachus-goal3, 2:00.02, 120.36, 1.97, Unknown
ind/benchmarks-dt/hipspec/sg/rotate-goal8, 0:00.06, 0.06, 0.00, Proved
ind/benchmarks-dt/hipspec/sg/nichomachus-goal8, 2:00.01, 120.40, 1.23, Unknown
ind/benchmarks-dt/hipspec/sg/rev-equiv-goal6, 0:00.08, 0.08, 0.00, Proved
ind/benchmarks-dt/hipspec/sg/nichomachus-goal7, 2:00.01, 119.98, 0.93, Unknown
ind/benchmarks-dt/hipspec/sg/nichomachus-goal9, 2:00.03, 119.85, 1.09, Unknown
ind/benchmarks-dt/hipspec/sg/nichomachus-goal6, 2:00.02, 120.01, 0.69, Unknown
ind/benchmarks-dt/hipspec/sg/nichomachus-goal5, 2:00.04, 117.10, 2.93, Unknown
ind/benchmarks-dt/hipspec/sg/nichomachus-goal2, 0:00.24, 0.24, 0.00, Proved
ind/benchmarks-dt/hipspec/sg/rotate-goal7, 2:00.00, 120.51, 0.84, Unknown
ind/benchmarks-dt/hipspec/sg/rev-equiv-goal3, 0:00.08, 0.08, 0.00, Proved
ind/benchmarks-dt/hipspec/sg/rev-equiv-goal8, 0:00.43, 0.44, 0.00, Proved
ind/benchmarks-dt/hipspec/rev-equiv-goal2, 0:00.07, 0.07, 0.00, Proved
ind/benchmarks-dt/hipspec/rotate-goal6, 2:00.00, 120.06, 0.44, Unknown
ind/benchmarks-dt/hipspec/rotate-goal3, 0:04.24, 4.23, 0.00, Unknown
ind/benchmarks-dt/hipspec/rotate-goal5, 0:00.06, 0.05, 0.00, Proved
ind/benchmarks-dt/hipspec/rev-equiv-goal3, 2:00.00, 120.31, 0.79, Unknown
ind/benchmarks-dt/hipspec/rev-equiv-goal8, 2:00.00, 121.00, 2.00, Unknown
ind/benchmarks-dt/isaplanner/goal78, 2:00.00, 120.04, 0.17, Unknown
ind/benchmarks-dt/isaplanner/goal14, 0:00.07, 0.06, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal4, 0:00.05, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal50, 2:00.01, 120.76, 1.73, Unknown
ind/benchmarks-dt/isaplanner/goal40, 0:00.05, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal29, 0:01.08, 1.07, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal79, 0:26.92, 27.05, 0.40, Unknown
ind/benchmarks-dt/isaplanner/goal58, 0:04.21, 4.18, 0.02, Unknown
ind/benchmarks-dt/isaplanner/goal52, 2:00.00, 121.11, 1.72, Unknown
ind/benchmarks-dt/isaplanner/goal44, 0:00.12, 0.00, 0.00, Unknown
ind/benchmarks-dt/isaplanner/goal12, 0:03.47, 3.45, 0.02, Unknown
ind/benchmarks-dt/isaplanner/goal20, 0:09.99, 9.96, 0.14, Proved
ind/benchmarks-dt/isaplanner/goal34, 0:22.34, 22.31, 0.16, Unknown
ind/benchmarks-dt/isaplanner/goal74, 0:35.24, 35.06, 0.24, Unknown
ind/benchmarks-dt/isaplanner/goal3, 0:02.54, 2.52, 0.02, Proved
ind/benchmarks-dt/isaplanner/goal51, 2:00.00, 121.00, 2.07, Unknown
ind/benchmarks-dt/isaplanner/goal17, 0:00.14, 0.09, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal77, 0:04.29, 4.27, 0.04, Proved
ind/benchmarks-dt/isaplanner/goal15, 0:01.15, 1.13, 0.01, Proved
ind/benchmarks-dt/isaplanner/goal46, 0:00.05, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal83, 2:00.00, 120.19, 0.49, Unknown
ind/benchmarks-dt/isaplanner/goal69, 2:00.00, 120.31, 0.56, Unknown
ind/benchmarks-dt/isaplanner/goal2, 0:01.08, 1.07, 0.01, Proved
ind/benchmarks-dt/isaplanner/goal84, 0:06.27, 6.23, 0.03, Unknown
ind/benchmarks-dt/isaplanner/goal49, 2:00.00, 120.93, 2.22, Unknown
ind/benchmarks-dt/isaplanner/goal76, 2:00.00, 120.42, 0.73, Unknown
ind/benchmarks-dt/isaplanner/goal1, 2:00.00, 120.51, 0.93, Unknown
ind/benchmarks-dt/isaplanner/goal68, 2:00.00, 121.05, 1.70, Unknown
ind/benchmarks-dt/isaplanner/goal6, 0:00.10, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal62, 2:00.01, 121.13, 1.79, Unknown
ind/benchmarks-dt/isaplanner/goal80, 2:00.00, 120.13, 0.58, Unknown
ind/benchmarks-dt/isaplanner/goal21, 0:01.48, 1.41, 0.02, Proved
ind/benchmarks-dt/isaplanner/goal63, 0:00.02, 0.02, 0.00, Unknown
ind/benchmarks-dt/isaplanner/goal31, 2:00.00, 121.15, 1.66, Unknown
ind/benchmarks-dt/isaplanner/goal43, 0:01.54, 1.57, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal71, 1:30.68, 91.15, 0.43, Unknown
ind/benchmarks-dt/isaplanner/goal85, 0:06.79, 6.68, 0.07, Unknown
ind/benchmarks-dt/isaplanner/goal38, 0:01.07, 1.06, 0.01, Proved
ind/benchmarks-dt/isaplanner/goal54, 2:00.00, 120.32, 0.55, Unknown
ind/benchmarks-dt/isaplanner/goal39, 0:00.05, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal28, 0:01.08, 1.07, 0.01, Proved
ind/benchmarks-dt/isaplanner/goal32, 2:00.00, 120.78, 1.78, Unknown
ind/benchmarks-dt/isaplanner/goal66, 0:51.76, 51.77, 0.07, Unknown
ind/benchmarks-dt/isaplanner/goal23, 2:00.00, 120.89, 1.85, Unknown
ind/benchmarks-dt/isaplanner/goal8, 0:00.06, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal18, 0:00.05, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal48, 0:00.61, 0.61, 0.02, Proved
ind/benchmarks-dt/isaplanner/goal65, 2:00.00, 121.04, 1.47, Unknown
ind/benchmarks-dt/isaplanner/goal86, 0:05.37, 5.31, 0.02, Unknown
ind/benchmarks-dt/isaplanner/goal60, 2:00.00, 120.38, 1.01, Unknown
ind/benchmarks-dt/isaplanner/goal26, 0:01.62, 1.60, 0.02, Proved
ind/benchmarks-dt/isaplanner/goal75, 0:23.00, 23.01, 0.02, Unknown
ind/benchmarks-dt/isaplanner/goal73, 0:05.48, 5.44, 0.12, Proved
ind/benchmarks-dt/isaplanner/goal81, 2:00.00, 120.08, 0.19, Unknown
ind/benchmarks-dt/isaplanner/goal67, 2:00.00, 120.16, 0.89, Unknown
ind/benchmarks-dt/isaplanner/goal64, 2:00.00, 120.13, 0.59, Unknown
ind/benchmarks-dt/isaplanner/goal56, 0:29.66, 29.56, 0.08, Unknown
ind/benchmarks-dt/isaplanner/goal87, 0:10.42, 10.41, 0.17, Unknown
ind/benchmarks-dt/isaplanner/goal22, 2:00.00, 120.93, 1.79, Unknown
ind/benchmarks-dt/isaplanner/goal45, 0:00.06, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal57, 2:00.01, 119.84, 0.22, Unknown
ind/benchmarks-dt/isaplanner/goal37, 0:01.94, 1.93, 0.01, Proved
ind/benchmarks-dt/isaplanner/goal13, 0:00.06, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal19, 0:03.18, 3.16, 0.01, Unknown
ind/benchmarks-dt/isaplanner/goal42, 0:00.05, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal36, 0:00.42, 0.43, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal59, 0:04.39, 4.37, 0.02, Unknown
ind/benchmarks-dt/isaplanner/goal24, 0:20.21, 20.27, 0.06, Unknown
ind/benchmarks-dt/isaplanner/goal47, 2:00.00, 121.26, 1.81, Unknown
ind/benchmarks-dt/isaplanner/goal25, 0:00.07, 0.02, 0.00, Unknown
ind/benchmarks-dt/isaplanner/goal61, 2:00.01, 120.77, 1.71, Unknown
ind/benchmarks-dt/isaplanner/goal9, 2:00.00, 119.94, 0.20, Unknown
ind/benchmarks-dt/isaplanner/goal55, 0:04.20, 4.19, 0.00, Unknown
ind/benchmarks-dt/isaplanner/goal5, 0:00.06, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal53, 0:13.54, 13.50, 0.08, Proved
ind/benchmarks-dt/isaplanner/goal35, 0:00.41, 0.40, 0.02, Proved
ind/benchmarks-dt/isaplanner/goal72, 2:00.00, 121.01, 2.05, Unknown
ind/benchmarks-dt/isaplanner/goal82, 0:31.61, 31.48, 0.11, Unknown
ind/benchmarks-dt/isaplanner/goal41, 0:05.02, 4.98, 0.04, Unknown
ind/benchmarks-dt/isaplanner/goal70, 2:00.01, 120.23, 0.43, Unknown
ind/benchmarks-dt/isaplanner/goal30, 0:01.14, 1.11, 0.02, Proved
ind/benchmarks-dt/isaplanner/goal27, 0:02.12, 2.13, 0.02, Proved
ind/benchmarks-dt/isaplanner/goal7, 0:00.05, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal10, 0:00.05, 0.05, 0.00, Proved
ind/benchmarks-dt/isaplanner/goal11, 0:00.79, 0.80, 0.01, Proved
ind/benchmarks-dt/isaplanner/goal33, 0:00.02, 0.02, 0.00, Unknown
ind/benchmarks-dt/isaplanner/goal16, 0:00.02, 0.01, 0.00, Unknown
ind/benchmarks-dt/clam/goal78, 2:00.00, 120.23, 0.37, Unknown
ind/benchmarks-dt/clam/goal14, 2:00.00, 121.03, 1.75, Unknown
ind/benchmarks-dt/clam/goal4, 0:39.13, 39.36, 0.62, Unknown
ind/benchmarks-dt/clam/goal50, 0:12.54, 12.58, 0.08, Proved
ind/benchmarks-dt/clam/goal40, 2:00.00, 120.26, 0.42, Unknown
ind/benchmarks-dt/clam/goal29, 2:00.00, 120.94, 1.53, Unknown
ind/benchmarks-dt/clam/goal79, 2:00.00, 120.00, 0.16, Unknown
ind/benchmarks-dt/clam/goal58, 0:00.07, 0.06, 0.00, Proved
ind/benchmarks-dt/clam/goal52, 0:00.06, 0.06, 0.00, Proved
ind/benchmarks-dt/clam/goal44, 0:52.33, 52.46, 0.65, Proved
ind/benchmarks-dt/clam/goal12, 2:00.00, 120.52, 1.05, Unknown
ind/benchmarks-dt/clam/goal20, 0:02.72, 2.72, 0.02, Unknown
ind/benchmarks-dt/clam/goal34, 2:00.00, 119.94, 0.20, Unknown
ind/benchmarks-dt/clam/goal74, 0:00.06, 0.04, 0.00, Proved
ind/benchmarks-dt/clam/goal3, 0:00.05, 0.05, 0.00, Proved
ind/benchmarks-dt/clam/goal51, 0:00.05, 0.04, 0.00, Proved
ind/benchmarks-dt/clam/goal17, 2:00.00, 120.20, 0.53, Unknown
ind/benchmarks-dt/clam/goal77, 0:07.06, 7.06, 0.03, Proved
ind/benchmarks-dt/clam/goal15, 2:00.00, 120.89, 1.75, Unknown
ind/benchmarks-dt/clam/goal46, 0:02.20, 2.18, 0.01, Proved
ind/benchmarks-dt/clam/goal83, 0:14.86, 14.86, 0.10, Unknown
ind/benchmarks-dt/clam/goal69, 0:06.41, 6.41, 0.11, Proved
ind/benchmarks-dt/clam/goal2, 2:00.00, 120.04, 0.34, Unknown
ind/benchmarks-dt/clam/goal84, 2:00.00, 120.08, 0.32, Unknown
ind/benchmarks-dt/clam/goal49, 2:00.00, 120.97, 1.79, Unknown
ind/benchmarks-dt/clam/goal76, 0:41.62, 41.41, 0.23, Proved
ind/benchmarks-dt/clam/goal1, 2:00.00, 121.21, 1.85, Unknown
ind/benchmarks-dt/clam/goal68, 0:01.39, 1.38, 0.01, Proved
ind/benchmarks-dt/clam/goal6, 2:00.00, 120.39, 0.85, Unknown
ind/benchmarks-dt/clam/goal62, 0:29.70, 29.76, 0.32, Unknown
ind/benchmarks-dt/clam/goal80, 2:00.00, 120.15, 0.46, Unknown
ind/benchmarks-dt/clam/goal21, 0:14.78, 14.79, 0.10, Unknown
ind/benchmarks-dt/clam/goal63, 0:00.05, 0.04, 0.00, Proved
ind/benchmarks-dt/clam/goal31, 2:00.00, 120.65, 1.12, Unknown
ind/benchmarks-dt/clam/goal43, 0:44.29, 44.63, 0.64, Proved
ind/benchmarks-dt/clam/goal71, 0:05.46, 5.42, 0.08, Proved
ind/benchmarks-dt/clam/goal85, 2:00.00, 119.84, 0.33, Unknown
ind/benchmarks-dt/clam/goal38, 0:01.58, 1.58, 0.01, Proved
ind/benchmarks-dt/clam/goal54, 2:00.00, 120.07, 0.12, Unknown
ind/benchmarks-dt/clam/goal39, 2:00.00, 120.80, 1.76, Unknown
ind/benchmarks-dt/clam/goal28, 2:00.00, 120.45, 0.90, Unknown
ind/benchmarks-dt/clam/goal32, 2:00.00, 120.93, 1.68, Unknown
ind/benchmarks-dt/clam/goal66, 0:00.19, 0.18, 0.00, Proved
ind/benchmarks-dt/clam/goal23, 0:32.09, 32.13, 0.17, Unknown
ind/benchmarks-dt/clam/goal8, 0:04.19, 4.18, 0.01, Unknown
ind/benchmarks-dt/clam/goal18, 2:00.00, 120.00, 0.15, Unknown
ind/benchmarks-dt/clam/goal48, 0:08.26, 8.29, 0.10, Proved
ind/benchmarks-dt/clam/goal65, 0:00.07, 0.06, 0.00, Proved
ind/benchmarks-dt/clam/goal86, 2:00.00, 120.06, 0.20, Unknown
ind/benchmarks-dt/clam/goal60, 0:00.07, 0.05, 0.00, Proved
ind/benchmarks-dt/clam/goal26, 2:00.00, 120.70, 1.58, Unknown
ind/benchmarks-dt/clam/goal75, 0:04.04, 4.04, 0.01, Proved
ind/benchmarks-dt/clam/goal73, 2:00.00, 119.94, 0.14, Unknown
ind/benchmarks-dt/clam/goal81, 2:00.00, 120.07, 0.14, Unknown
ind/benchmarks-dt/clam/sg/goal-sg16, 0:00.34, 0.33, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg9, 0:38.36, 38.37, 0.06, Proved
ind/benchmarks-dt/clam/sg/goal-sg23, 0:33.96, 34.09, 0.36, Unknown
ind/benchmarks-dt/clam/sg/goal-sg50, 0:01.15, 1.12, 0.02, Proved
ind/benchmarks-dt/clam/sg/goal-sg28, 0:01.42, 1.44, 0.02, Proved
ind/benchmarks-dt/clam/sg/goal-sg3, 0:00.06, 0.05, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg5, 0:00.86, 0.85, 0.03, Proved
ind/benchmarks-dt/clam/sg/goal-sg1, 0:00.40, 0.40, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg6, 2:00.00, 120.72, 1.12, Unknown
ind/benchmarks-dt/clam/sg/goal-sg20, 0:00.14, 0.12, 0.01, Proved
ind/benchmarks-dt/clam/sg/goal-sg4, 0:00.43, 0.44, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg30, 0:05.26, 5.31, 0.09, Proved
ind/benchmarks-dt/clam/sg/goal-sg8, 0:00.06, 0.06, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg33, 0:00.18, 0.18, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg84, 2:00.00, 117.68, 2.40, Unknown
ind/benchmarks-dt/clam/sg/goal-sg85, 2:00.00, 119.78, 0.32, Unknown
ind/benchmarks-dt/clam/sg/goal-sg80, 0:02.99, 2.98, 0.02, Proved
ind/benchmarks-dt/clam/sg/goal-sg13, 0:01.42, 1.42, 0.03, Proved
ind/benchmarks-dt/clam/sg/goal-sg31, 0:06.33, 6.41, 0.08, Proved
ind/benchmarks-dt/clam/sg/goal-sg21, 0:02.72, 2.68, 0.04, Proved
ind/benchmarks-dt/clam/sg/goal-sg86, 2:00.07, 117.51, 2.56, Unknown
ind/benchmarks-dt/clam/sg/goal-sg7, 0:00.08, 0.07, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg11, 2:00.00, 120.22, 0.41, Unknown
ind/benchmarks-dt/clam/sg/goal-sg82, 2:00.00, 120.05, 0.33, Unknown
ind/benchmarks-dt/clam/sg/goal-sg35, 0:01.10, 1.08, 0.02, Proved
ind/benchmarks-dt/clam/sg/goal-sg26, 2:00.00, 120.58, 1.29, Unknown
ind/benchmarks-dt/clam/sg/goal-sg18, 0:02.78, 2.76, 0.02, Proved
ind/benchmarks-dt/clam/sg/goal-sg32, 0:00.43, 0.43, 0.01, Proved
ind/benchmarks-dt/clam/sg/goal-sg24, 0:06.45, 6.46, 0.10, Proved
ind/benchmarks-dt/clam/sg/goal-sg15, 0:00.11, 0.10, 0.01, Proved
ind/benchmarks-dt/clam/sg/goal-sg79, 0:03.32, 3.27, 0.06, Proved
ind/benchmarks-dt/clam/sg/goal-sg2, 0:02.34, 2.31, 0.03, Proved
ind/benchmarks-dt/clam/sg/goal-sg78, 0:02.77, 2.75, 0.03, Proved
ind/benchmarks-dt/clam/sg/goal-sg12, 0:00.07, 0.07, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg14, 0:00.46, 0.47, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg77, 0:03.43, 3.42, 0.02, Proved
ind/benchmarks-dt/clam/sg/goal-sg29, 0:05.38, 5.44, 0.08, Proved
ind/benchmarks-dt/clam/sg/goal-sg10, 0:00.83, 0.83, 0.02, Proved
ind/benchmarks-dt/clam/sg/goal-sg48, 0:00.43, 0.43, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg49, 0:01.79, 1.79, 0.02, Proved
ind/benchmarks-dt/clam/sg/goal-sg27, 0:00.42, 0.40, 0.02, Proved
ind/benchmarks-dt/clam/sg/goal-sg76, 0:00.09, 0.09, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg75, 0:00.07, 0.07, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg34, 0:00.05, 0.05, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg81, 0:02.99, 2.95, 0.06, Proved
ind/benchmarks-dt/clam/sg/goal-sg25, 0:00.07, 0.06, 0.00, Proved
ind/benchmarks-dt/clam/sg/goal-sg19, 0:01.68, 1.67, 0.02, Proved
ind/benchmarks-dt/clam/sg/goal-sg83, 0:01.58, 1.52, 0.06, Proved
ind/benchmarks-dt/clam/sg/goal-sg22, 2:00.00, 120.54, 0.87, Unknown
ind/benchmarks-dt/clam/sg/goal-sg17, 0:00.07, 0.06, 0.00, Proved
ind/benchmarks-dt/clam/goal67, 0:00.05, 0.04, 0.00, Proved
ind/benchmarks-dt/clam/goal64, 0:00.06, 0.06, 0.00, Proved
ind/benchmarks-dt/clam/goal56, 2:00.00, 120.06, 0.17, Unknown
ind/benchmarks-dt/clam/goal22, 0:11.24, 11.27, 0.04, Unknown
ind/benchmarks-dt/clam/goal45, 0:01.13, 1.12, 0.01, Proved
ind/benchmarks-dt/clam/goal57, 1:45.69, 105.69, 0.38, Proved
ind/benchmarks-dt/clam/goal37, 0:02.11, 2.09, 0.03, Proved
ind/benchmarks-dt/clam/goal13, 2:00.00, 121.21, 2.08, Unknown
ind/benchmarks-dt/clam/goal19, 2:00.00, 120.04, 0.36, Unknown
ind/benchmarks-dt/clam/goal42, 2:00.00, 121.09, 1.99, Unknown
ind/benchmarks-dt/clam/goal36, 0:01.58, 1.54, 0.00, Proved
ind/benchmarks-dt/clam/goal59, 0:02.53, 2.51, 0.02, Proved
ind/benchmarks-dt/clam/goal24, 0:04.33, 4.30, 0.06, Proved
ind/benchmarks-dt/clam/goal47, 0:05.42, 5.41, 0.03, Proved
ind/benchmarks-dt/clam/goal25, 0:00.06, 0.06, 0.00, Proved
ind/benchmarks-dt/clam/goal61, 0:00.05, 0.04, 0.00, Proved
ind/benchmarks-dt/clam/goal9, 1:05.86, 65.86, 0.05, Unknown
ind/benchmarks-dt/clam/goal55, 0:20.30, 20.39, 0.17, Proved
ind/benchmarks-dt/clam/goal5, 0:08.49, 8.53, 0.11, Unknown
ind/benchmarks-dt/clam/goal53, 0:00.07, 0.06, 0.00, Proved
ind/benchmarks-dt/clam/goal35, 2:00.00, 120.03, 0.17, Unknown
ind/benchmarks-dt/clam/goal72, 0:00.05, 0.04, 0.00, Proved
ind/benchmarks-dt/clam/goal82, 2:00.00, 120.04, 0.30, Unknown
ind/benchmarks-dt/clam/goal41, 2:00.00, 121.11, 1.88, Unknown
ind/benchmarks-dt/clam/goal70, 0:01.47, 1.43, 0.02, Proved
ind/benchmarks-dt/clam/goal30, 2:00.00, 120.25, 0.84, Unknown
ind/benchmarks-dt/clam/goal27, 2:00.00, 121.25, 1.77, Unknown
ind/benchmarks-dt/clam/goal7, 0:04.75, 4.74, 0.01, Proved
ind/benchmarks-dt/clam/goal10, 2:00.00, 120.58, 1.33, Unknown
ind/benchmarks-dt/clam/goal11, 2:00.00, 120.06, 0.32, Unknown
ind/benchmarks-dt/clam/goal33, 2:00.00, 120.98, 1.66, Unknown
ind/benchmarks-dt/clam/goal16, 2:00.00, 120.73, 1.50, Unknown
ind/benchmarks-dtt/leon/amortize-queue-goal1, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dtt/leon/bsearch-tree-goal10, 0:00.09, 0.01, 0.00, Unknown
ind/benchmarks-dtt/leon/amortize-queue-goal2, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dtt/leon/amortize-queue-goal12, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dtt/leon/amortize-queue-goal4, 0:00.09, 0.00, 0.00, Unknown
ind/benchmarks-dtt/leon/bsearch-tree-goal6, 0:00.09, 0.01, 0.00, Unknown
